ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020112,ANCASH,HUARAZ,TARICA,"3,246","1,631","1,615",0,356,884,480,865,600,61,0,"1,004","1,205",142,8,0,887
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020201,ANCASH,AIJA,AIJA,"1,602",797,805,0,118,382,190,440,387,85,0,526,823,179,5,0,69
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020203,ANCASH,AIJA,CORIS,"1,015",542,473,0,77,247,125,267,246,53,0,509,396,26,1,0,83
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020205,ANCASH,AIJA,HUACLLAN,350,184,166,0,32,79,43,97,79,20,0,127,176,33,1,0,13
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020206,ANCASH,AIJA,LA MERCED,"1,329",686,643,0,100,324,212,334,313,46,0,575,625,51,3,0,75
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020208,ANCASH,AIJA,SUCCHA,642,360,282,0,49,137,77,163,191,25,0,298,282,38,2,0,22
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020301,ANCASH,BOLOGNESI,CHIQUIAN,"3,392","1,748","1,644",0,249,789,429,933,828,164,0,"1,213","1,709",356,26,0,88
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020302,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,352,184,168,0,42,96,55,75,72,12,0,65,237,39,5,0,6
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020304,ANCASH,BOLOGNESI,AQUIA,"1,459",796,663,0,116,339,201,396,357,50,0,745,575,41,2,0,96
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020305,ANCASH,BOLOGNESI,CAJACAY,845,420,425,0,57,213,116,248,191,20,0,326,430,36,3,0,50
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020310,ANCASH,BOLOGNESI,HUAYLLACAYAN,540,333,207,0,45,98,66,164,152,15,0,304,197,7,0,0,32
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020311,ANCASH,BOLOGNESI,HUASTA,724,419,305,0,40,201,95,168,184,36,0,349,318,39,2,0,16
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020313,ANCASH,BOLOGNESI,MANGAS,463,245,218,0,30,95,56,115,149,18,0,159,217,30,4,0,53
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020315,ANCASH,BOLOGNESI,PACLLON,588,320,268,0,39,122,84,174,154,15,0,231,300,38,1,0,18
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020317,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,225,118,107,0,19,42,24,52,67,21,0,104,101,12,1,0,7
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020320,ANCASH,BOLOGNESI,TICLLOS,403,204,199,0,37,99,50,81,119,17,0,173,191,14,1,0,24
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020321,ANCASH,BOLOGNESI,ANTONIO RAIMONDI,"1,124",610,514,0,87,250,135,346,267,39,0,383,555,92,11,0,83
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020322,ANCASH,BOLOGNESI,CANIS,305,159,146,0,18,71,51,78,73,14,0,97,173,18,1,0,16
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020323,ANCASH,BOLOGNESI,COLQUIOC,"1,014",520,494,0,69,199,134,318,258,36,0,386,507,52,7,0,62
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020324,ANCASH,BOLOGNESI,LA PRIMAVERA,268,154,114,0,14,53,34,75,81,11,0,94,140,9,0,0,25
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020325,ANCASH,BOLOGNESI,HUALLANCA,"3,117","1,710","1,407",0,268,893,413,837,653,53,0,"1,367","1,402",154,8,0,186
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020401,ANCASH,CARHUAZ,CARHUAZ,"8,999","4,355","4,644",0,774,"2,320","1,321","2,324","1,948",312,0,"2,812","2,994",639,42,0,"2,512"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020402,ANCASH,CARHUAZ,ACOPAMPA,"1,394",674,720,0,103,367,181,360,312,71,0,469,532,86,7,0,300
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020403,ANCASH,CARHUAZ,AMASHCA,"1,363",651,712,0,103,336,197,372,325,30,0,534,350,15,0,0,464
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020404,ANCASH,CARHUAZ,ANTA,"1,470",716,754,0,148,382,236,355,303,46,0,605,472,52,5,0,336
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020405,ANCASH,CARHUAZ,ATAQUERO,"1,324",654,670,0,147,331,196,351,269,30,0,489,349,11,1,0,474
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020406,ANCASH,CARHUAZ,MARCARA,"5,462","2,638","2,824",0,569,"1,529",819,"1,436","1,022",87,0,"1,899","1,549",195,18,0,"1,801"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020407,ANCASH,CARHUAZ,PARIAHUANCA,"1,011",481,530,0,95,252,145,248,240,31,0,330,417,55,4,0,205
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020408,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,"1,347",658,689,0,141,394,219,345,239,9,0,560,331,17,1,1,437
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020409,ANCASH,CARHUAZ,SHILLA,"2,803","1,327","1,476",0,277,782,413,699,580,52,0,832,561,16,2,0,"1,392"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020410,ANCASH,CARHUAZ,TINCO,"1,476",738,738,0,108,411,230,364,303,60,0,404,708,83,6,0,275
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020411,ANCASH,CARHUAZ,YUNGAR,"1,758",888,870,0,180,471,244,434,358,71,0,557,647,58,6,0,490
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020501,ANCASH,CASMA,CASMA,"17,937","9,102","8,835",0,"1,318","4,676","2,809","4,958","3,667",509,0,"4,719","10,539","1,259",155,4,"1,261"
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020502,ANCASH,CASMA,BUENA VISTA ALTA,"2,135","1,199",936,0,179,538,322,612,439,45,0,810,868,37,7,0,413
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020503,ANCASH,CASMA,COMANDANTE NOEL,"1,319",722,597,0,95,311,190,415,280,28,0,397,688,31,1,0,202
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020505,ANCASH,CASMA,YAUTAN,"4,259","2,315","1,944",0,335,"1,152",616,"1,195",862,99,0,"1,468","1,876",96,14,0,805
ELECCIONES REGIONALES Y MUNICIPALES 2006,2006,020601,ANCASH,CORONGO,CORONGO,"1,051",559,492,0,72,224,155,279,281,40,0,472,366,73,6,0,134
