ELECTION_PROCESS,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,TOTAL_VOTERS,MALE_VOTERS,FEMALE_VOTERS,UNDER_18,AGE_18_TO_20,AGE_21_TO_29,AGE_30_TO_35,AGE_36_TO_50,AGE_51_TO_75,OVER_75,INITIAL_EDUCATION,PRIMARY_EDUCATION,SECONDARY_EDUCATION,UNIVERSITY_EDUCATION,TECHNICAL_EDUCATION,SPECIAL_EDUCATION,NO_EDUCATION,DISABILITIES
ELECCIONES REGIONALES Y MUNICIPALES 2968,2968,190410,PIURA,MORROPON,SAN JUAN DE BIGOTE,5718,3006,2712,0,393,1144,640,1575,1631,335,0,2208,2535,63,7,3,902,9,3,3,14,5689
ELECCIONES REGIONALES Y MUNICIPALES 2969,2969,050532,AYACUCHO,LUCANAS,SAN CRISTOBAL,1438,686,752,0,128,320,158,323,393,116,1,401,680,28,4,0,324,0,1,0,0,1437
ELECCIONES REGIONALES Y MUNICIPALES 2970,2970,080105,HUANCAVELICA,HUANCAVELICA,CUENCA,1535,714,821,0,173,301,161,375,445,80,0,601,628,20,5,0,281,2,0,0,1,1532
ELECCIONES REGIONALES Y MUNICIPALES 2971,2971,050207,AYACUCHO,CANGALLO,PARAS,3920,1926,1994,0,389,937,429,902,986,277,4,1341,1875,56,5,0,639,8,1,0,2,3909
ELECCIONES REGIONALES Y MUNICIPALES 2972,2972,140616,LIMA,HUAROCHIRI,SAN BARTOLOME,1191,601,590,0,65,222,127,310,377,90,0,243,840,79,7,0,22,0,1,0,1,1189
ELECCIONES REGIONALES Y MUNICIPALES 2973,2973,050107,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,31780,15102,16678,0,2934,8978,5064,8543,5324,937,10,4128,22620,2982,219,14,1807,61,32,23,32,31632
ELECCIONES REGIONALES Y MUNICIPALES 2974,2974,140107,LIMA,LIMA,CHACLACAYO,40211,20175,20036,0,2266,7688,5232,12265,10683,2077,6,3803,28749,6118,711,35,789,56,81,21,48,40005
ELECCIONES REGIONALES Y MUNICIPALES 2975,2975,190607,PIURA,SULLANA,SALITRAL,5102,2585,2517,0,312,984,575,1574,1423,234,0,1247,3330,228,39,13,245,26,7,4,14,5051
ELECCIONES REGIONALES Y MUNICIPALES 2976,2976,140726,LIMA,YAUYOS,TUPE,603,303,300,0,28,99,69,158,188,61,0,182,340,21,10,0,50,0,1,0,0,602
ELECCIONES REGIONALES Y MUNICIPALES 2977,2977,040117,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,683,388,295,0,45,137,66,181,197,57,0,152,423,59,11,1,37,2,1,0,2,678
ELECCIONES REGIONALES Y MUNICIPALES 2978,2978,120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,2830,1415,1415,0,177,570,346,786,785,166,0,816,1669,134,35,1,175,6,5,0,4,2815
ELECCIONES REGIONALES Y MUNICIPALES 2979,2979,021902,ANCASH,HUARMEY,COCHAPETI,778,416,362,0,45,116,123,224,207,63,0,268,451,12,2,0,45,0,0,0,0,778
ELECCIONES REGIONALES Y MUNICIPALES 2980,2980,010305,AMAZONAS,BONGARA,CHURUJA,322,174,148,0,13,60,27,85,108,29,0,121,146,15,5,0,35,0,0,0,0,322
ELECCIONES REGIONALES Y MUNICIPALES 2981,2981,040809,AREQUIPA,LA UNION,TAURIA,260,150,110,0,20,33,40,48,82,37,0,76,154,9,1,0,20,0,0,0,0,260
ELECCIONES REGIONALES Y MUNICIPALES 2982,2982,110334,JUNIN,JAUJA,YAUYOS,6492,2976,3516,0,517,1429,819,1709,1652,366,1,1020,4377,674,103,2,315,9,7,5,9,6462
ELECCIONES REGIONALES Y MUNICIPALES 2983,2983,200212,PUNO,AZANGARO,SAMAN,10232,5066,5166,0,759,2265,1326,2584,2803,495,2,3061,5275,147,19,0,1728,6,0,3,2,10221
ELECCIONES REGIONALES Y MUNICIPALES 2984,2984,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,31721,16262,15459,0,2525,7437,4195,8297,7549,1718,0,12097,15983,711,150,2,2778,28,11,10,40,31632
ELECCIONES REGIONALES Y MUNICIPALES 2985,2985,180305,PASCO,OXAPAMPA,VILLA RICA,13033,6737,6296,0,976,3113,1777,3500,3126,541,0,3495,7665,508,105,5,1255,25,13,8,21,12966
ELECCIONES REGIONALES Y MUNICIPALES 2986,2986,090501,HUANUCO,MARAÑON,HUACRACHUCO,10201,4900,5301,0,1149,2404,1262,2519,2393,474,4,4028,3825,241,14,0,2089,5,0,6,1,10189
ELECCIONES REGIONALES Y MUNICIPALES 2987,2987,190201,PIURA,AYABACA,AYABACA,25922,13455,12467,0,2458,5691,3020,6268,6532,1953,1,13030,9655,409,58,0,2769,27,26,23,25,25821
ELECCIONES REGIONALES Y MUNICIPALES 2988,2988,110609,JUNIN,YAULI,YAULI,2782,1378,1404,0,182,669,485,853,534,59,1,487,2062,133,47,2,50,1,0,4,0,2777
ELECCIONES REGIONALES Y MUNICIPALES 2989,2989,021308,ANCASH,SANTA,COISHCO,12514,6230,6284,0,860,2670,1736,3599,3071,578,2,2681,8585,539,78,18,611,66,37,4,20,12387
ELECCIONES REGIONALES Y MUNICIPALES 2990,2990,180202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,1886,898,988,0,86,373,230,472,564,161,0,493,1042,72,17,0,262,1,1,1,0,1883
ELECCIONES REGIONALES Y MUNICIPALES 2991,2991,190406,PIURA,MORROPON,SANTA CATALINA DE MOSSA,3020,1579,1441,0,201,570,300,736,936,277,0,1365,1339,54,7,0,255,10,8,4,12,2986
ELECCIONES REGIONALES Y MUNICIPALES 2992,2992,140509,LIMA,HUAURA,PACCHO,1246,640,606,0,63,152,98,287,452,194,0,592,548,31,2,0,73,0,1,1,1,1243
ELECCIONES REGIONALES Y MUNICIPALES 2993,2993,140728,LIMA,YAUYOS,VIÑAC,1892,998,894,0,139,384,216,463,547,143,1,579,1094,38,8,0,172,3,1,1,0,1887
ELECCIONES REGIONALES Y MUNICIPALES 2994,2994,150408,LORETO,REQUENA,SOPLIN,771,471,300,0,49,184,127,241,154,16,0,399,347,7,0,1,17,2,0,0,0,769
ELECCIONES REGIONALES Y MUNICIPALES 2995,2995,200103,PUNO,PUNO,ATUNCOLLA,3923,1938,1985,0,293,929,573,1074,878,176,6,946,2541,92,12,0,326,2,2,0,0,3919
ELECCIONES REGIONALES Y MUNICIPALES 2996,2996,061006,CAJAMARCA,SAN MIGUEL,NIEPOS,2759,1279,1480,0,168,375,237,738,888,353,2,1231,1142,57,15,0,312,3,0,3,0,2753
ELECCIONES REGIONALES Y MUNICIPALES 2997,2997,110109,JUNIN,HUANCAYO,CHONGOS ALTO,1209,547,662,0,70,189,97,210,473,170,0,426,565,38,5,0,175,0,0,0,2,1207
ELECCIONES REGIONALES Y MUNICIPALES 2998,2998,140812,LIMA,HUARAL,SUMBILCA,925,475,450,0,17,104,75,205,371,153,0,361,496,27,5,1,35,0,0,0,1,924
ELECCIONES REGIONALES Y MUNICIPALES 2999,2999,050407,AYACUCHO,LA MAR,LUIS CARRANZA,1086,566,520,0,121,281,134,247,215,88,4,382,495,9,1,0,195,1,0,0,0,1085
ELECCIONES REGIONALES Y MUNICIPALES 3000,3000,010502,AMAZONAS,RODRIGUEZ DE MENDOZA,COCHAMAL,608,329,279,0,35,116,84,168,162,43,0,328,239,12,4,0,25,1,0,2,2,603
ELECCIONES REGIONALES Y MUNICIPALES 3001,3001,180108,PASCO,PASCO,PAUCARTAMBO,9645,4615,5030,0,690,2135,1166,2557,2527,570,1,3012,5253,234,93,1,1051,9,2,3,15,9616
ELECCIONES REGIONALES Y MUNICIPALES 3002,3002,140110,LIMA,LIMA,LA MOLINA,159747,73045,86702,0,8535,29212,20396,47102,45555,8947,9,7688,92232,56407,2346,129,936,207,192,35,106,159207
ELECCIONES REGIONALES Y MUNICIPALES 3003,3003,180101,PASCO,PASCO,CHAUPIMARCA,23784,11718,12066,0,1719,5666,3713,7136,4990,560,4,2818,16232,3307,555,3,865,73,19,9,13,23670
ELECCIONES REGIONALES Y MUNICIPALES 3004,3004,150301,LORETO,LORETO,NAUTA,21457,11284,10173,0,2140,5559,2762,5311,4744,941,1,8489,11477,322,50,7,1111,29,26,15,17,21370
ELECCIONES REGIONALES Y MUNICIPALES 3005,3005,010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,2535,1303,1232,0,198,411,297,731,717,181,0,1122,1042,116,23,1,231,3,4,2,6,2520
ELECCIONES REGIONALES Y MUNICIPALES 3006,3006,070108,CUSCO,CUSCO,WANCHAQ,59041,27590,31451,0,3514,11043,8154,18610,14779,2941,6,3185,33532,20551,1190,15,562,126,59,23,33,58800
ELECCIONES REGIONALES Y MUNICIPALES 3007,3007,140133,LIMA,LIMA,JESUS MARIA,113515,49584,63931,0,4549,16675,12872,32900,36863,9656,2,5660,65127,40010,2158,122,436,346,205,47,103,112814
ELECCIONES REGIONALES Y MUNICIPALES 3008,3008,070501,CUSCO,CANAS,YANAOCA,7323,3648,3675,0,739,1684,826,1705,1948,421,1,2110,3907,214,43,0,1048,10,5,2,11,7295
ELECCIONES REGIONALES Y MUNICIPALES 3009,3009,080506,HUANCAVELICA,TAYACAJA,COLCABAMBA,10609,5189,5420,0,1206,2484,1216,2594,2580,529,1,3576,4779,110,34,1,2108,16,1,16,8,10568
ELECCIONES REGIONALES Y MUNICIPALES 3010,3010,060506,CAJAMARCA,CUTERVO,PIMPINGOS,4255,2253,2002,0,397,884,505,1104,1098,267,2,1966,1663,76,10,1,537,6,1,5,6,4237
ELECCIONES REGIONALES Y MUNICIPALES 3011,3011,121001,LA LIBERTAD,JULCAN,JULCAN,10606,5408,5198,0,750,2420,1311,2849,2673,603,1,5352,3805,110,44,0,1294,4,1,2,1,10598
ELECCIONES REGIONALES Y MUNICIPALES 3012,3012,010311,AMAZONAS,BONGARA,YAMBRASBAMBA,4311,2260,2051,0,332,1075,649,1199,907,149,0,2048,1715,39,3,0,506,5,1,10,5,4290
ELECCIONES REGIONALES Y MUNICIPALES 3013,3013,110502,JUNIN,TARMA,ACOBAMBA,7475,3248,4227,1,508,1306,828,1960,2239,633,0,2518,3792,396,105,2,662,30,2,15,12,7416
ELECCIONES REGIONALES Y MUNICIPALES 3014,3014,070306,CUSCO,ANTA,PUCYURA,2873,1427,1446,0,238,686,398,753,657,141,0,772,1657,122,23,0,299,1,0,0,2,2870
ELECCIONES REGIONALES Y MUNICIPALES 3015,3015,050508,AYACUCHO,LUCANAS,CHIPAO,2091,1008,1083,0,158,355,186,448,689,255,0,591,918,68,22,1,491,3,3,0,2,2083
ELECCIONES REGIONALES Y MUNICIPALES 3016,3016,110907,JUNIN,CHUPACA,SAN JUAN DE JARPA,2731,1219,1512,0,240,544,329,657,761,200,0,771,1581,62,14,0,303,1,0,0,0,2730
ELECCIONES REGIONALES Y MUNICIPALES 3017,3017,090607,HUANUCO,LEONCIO PRADO,PUCAYACU,1500,808,692,0,77,289,219,433,431,51,0,680,535,11,3,0,271,6,0,0,0,1494
ELECCIONES REGIONALES Y MUNICIPALES 3018,3018,040512,AREQUIPA,CASTILLA,URACA,5415,2884,2531,0,324,1071,683,1521,1520,296,0,1167,3594,367,56,2,229,0,2,1,4,5408
ELECCIONES REGIONALES Y MUNICIPALES 3019,3019,130206,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,3187,1703,1484,0,187,707,391,940,797,165,0,1110,1814,55,13,0,195,5,1,0,10,3171
ELECCIONES REGIONALES Y MUNICIPALES 3020,3020,150902,LORETO,PUTUMAYO,ROSA PANDURO,308,170,138,0,27,79,46,79,66,11,0,131,142,4,1,0,30,0,0,0,0,308
ELECCIONES REGIONALES Y MUNICIPALES 3021,3021,020310,ANCASH,BOLOGNESI,HUAYLLACAYAN,1026,512,514,0,65,193,90,239,317,122,0,400,489,12,0,0,125,1,0,0,1,1024
ELECCIONES REGIONALES Y MUNICIPALES 3022,3022,050411,AYACUCHO,LA MAR,ORONCCOY,515,249,266,0,46,85,43,154,164,23,0,217,154,1,0,0,143,0,1,0,0,514
ELECCIONES REGIONALES Y MUNICIPALES 3023,3023,030317,APURIMAC,ANDAHUAYLAS,HUAYANA,691,339,352,0,52,128,74,188,187,62,0,228,324,21,5,0,113,1,0,2,0,688
ELECCIONES REGIONALES Y MUNICIPALES 3024,3024,200704,PUNO,MELGAR,LLALLI,2263,1013,1250,0,238,500,241,602,547,135,0,696,1295,70,6,0,196,3,0,2,1,2257
ELECCIONES REGIONALES Y MUNICIPALES 3025,3025,130201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,28123,13604,14519,0,1866,5897,3273,7428,7945,1714,0,5376,18474,2996,281,9,987,62,46,17,45,27953
ELECCIONES REGIONALES Y MUNICIPALES 3026,3026,100107,ICA,ICA,SAN JOSE DE LOS MOLINOS,5528,2709,2819,0,322,1144,710,1579,1473,300,0,841,4094,296,46,1,250,2,7,3,7,5509
ELECCIONES REGIONALES Y MUNICIPALES 3027,3027,021401,ANCASH,SIHUAS,SIHUAS,3736,1736,2000,0,312,766,452,894,975,337,0,834,1983,323,70,0,526,4,0,1,2,3729
ELECCIONES REGIONALES Y MUNICIPALES 3028,3028,080310,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,994,473,521,0,113,194,114,275,225,73,0,300,495,12,2,0,185,2,4,1,1,986
ELECCIONES REGIONALES Y MUNICIPALES 3029,3029,091104,HUANUCO,YAROWILCA,CHACABAMBA,2086,1073,1013,0,150,555,277,562,465,77,0,552,1267,89,5,0,173,1,1,1,0,2083
ELECCIONES REGIONALES Y MUNICIPALES 3030,3030,110315,JUNIN,JAUJA,MASMA,1667,815,852,0,105,331,178,428,468,157,0,408,1064,83,16,0,96,0,2,0,2,1663
ELECCIONES REGIONALES Y MUNICIPALES 3031,3031,170202,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,944,469,475,0,38,96,124,238,334,114,0,336,510,34,10,0,54,0,0,0,0,944
ELECCIONES REGIONALES Y MUNICIPALES 3032,3032,080519,HUANCAVELICA,TAYACAJA,SALCABAMBA,3441,1701,1740,0,356,681,336,799,1037,232,0,1117,1408,54,11,0,851,5,0,1,3,3432
ELECCIONES REGIONALES Y MUNICIPALES 3033,3033,070507,CUSCO,CANAS,QUEHUE,2392,1193,1199,0,253,569,273,577,602,118,0,765,1243,39,11,0,334,1,1,2,3,2385
ELECCIONES REGIONALES Y MUNICIPALES 3034,3034,040410,AREQUIPA,CARAVELI,JAQUI,1220,656,564,0,61,249,122,343,366,79,0,335,773,37,2,1,72,0,2,0,1,1217
ELECCIONES REGIONALES Y MUNICIPALES 3035,3035,200217,PUNO,AZANGARO,TIRAPATA,2225,1048,1177,0,202,477,237,610,567,132,2,640,1235,73,9,0,266,2,0,2,1,2220
ELECCIONES REGIONALES Y MUNICIPALES 3036,3036,021703,ANCASH,CARLOS FERMIN FITZCARRALD,SAN NICOLAS,2693,1300,1393,0,275,613,326,684,657,138,0,863,1190,42,3,0,595,2,0,2,1,2688
ELECCIONES REGIONALES Y MUNICIPALES 3037,3037,140630,LIMA,HUAROCHIRI,HUACHUPAMPA,586,302,284,0,6,88,59,187,189,57,0,138,393,41,4,0,10,1,0,0,0,585
ELECCIONES REGIONALES Y MUNICIPALES 3038,3038,140502,LIMA,HUAURA,AMBAR,1792,956,836,0,129,368,222,448,495,130,0,697,920,41,3,0,131,2,0,0,2,1788
ELECCIONES REGIONALES Y MUNICIPALES 3039,3039,010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,599,306,293,0,29,119,73,161,171,46,0,194,352,30,0,0,23,1,0,3,1,594
ELECCIONES REGIONALES Y MUNICIPALES 3040,3040,200605,PUNO,LAMPA,OCUVIRI,1948,1029,919,0,144,540,272,523,403,66,0,578,1187,75,11,0,97,3,0,0,0,1945
ELECCIONES REGIONALES Y MUNICIPALES 3041,3041,190107,PIURA,PIURA,LAS LOMAS,21493,10930,10563,0,1726,4608,2691,5801,5491,1176,0,8529,10147,329,73,4,2411,54,19,25,77,21318
ELECCIONES REGIONALES Y MUNICIPALES 3042,3042,180308,PASCO,OXAPAMPA,CONSTITUCION,8905,4518,4387,0,825,2257,1364,2426,1858,175,7,3554,4298,114,24,0,908,7,2,2,4,8890
ELECCIONES REGIONALES Y MUNICIPALES 3043,3043,090202,HUANUCO,AMBO,CAYNA,2858,1426,1432,0,253,628,328,725,763,161,0,1009,1195,41,8,0,605,3,1,1,0,2853
ELECCIONES REGIONALES Y MUNICIPALES 3044,3044,030305,APURIMAC,ANDAHUAYLAS,HUANCARAY,3160,1497,1663,0,283,653,334,742,859,289,0,1004,1370,49,9,2,726,6,0,0,3,3151
ELECCIONES REGIONALES Y MUNICIPALES 3045,3045,170102,MOQUEGUA,MARISCAL NIETO,CARUMAS,2904,1568,1336,0,92,460,383,894,833,242,1,637,1744,157,36,0,329,4,0,1,2,2897
ELECCIONES REGIONALES Y MUNICIPALES 3046,3046,230303,TUMBES,ZARUMILLA,PAPAYAL,4409,2312,2097,0,274,932,602,1312,1094,195,2,1388,2680,157,27,12,143,27,3,1,16,4362
ELECCIONES REGIONALES Y MUNICIPALES 3047,3047,070102,CUSCO,CUSCO,CCORCA,2240,1104,1136,0,177,470,261,596,596,140,0,745,863,24,7,0,601,7,1,7,3,2222
ELECCIONES REGIONALES Y MUNICIPALES 3048,3048,020606,ANCASH,CORONGO,YANAC,600,328,272,0,37,139,78,130,168,48,0,227,292,16,1,0,64,4,1,0,0,595
ELECCIONES REGIONALES Y MUNICIPALES 3049,3049,200304,PUNO,CARABAYA,COASA,4649,2359,2290,0,454,1211,565,1186,1042,191,1,1689,2419,52,5,0,483,3,0,0,0,4646
ELECCIONES REGIONALES Y MUNICIPALES 3050,3050,120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,9648,4881,4767,0,1104,2541,1278,2379,1962,384,0,4523,1853,33,6,0,3233,1,3,0,4,9640
ELECCIONES REGIONALES Y MUNICIPALES 3051,3051,020103,ANCASH,HUARAZ,COCHABAMBA,1604,844,760,0,106,357,155,403,440,143,2,664,633,37,5,0,263,1,1,0,0,1602
ELECCIONES REGIONALES Y MUNICIPALES 3052,3052,140604,LIMA,HUAROCHIRI,CARAMPOMA,484,242,242,0,6,73,48,141,163,53,0,141,300,29,2,0,12,1,0,0,0,483
ELECCIONES REGIONALES Y MUNICIPALES 3053,3053,010506,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,1379,724,655,0,88,226,152,379,396,138,0,712,553,35,4,0,75,1,0,0,2,1376
ELECCIONES REGIONALES Y MUNICIPALES 3054,3054,140623,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,240,124,116,0,7,41,25,52,75,40,0,68,148,15,2,0,7,0,0,0,0,240
ELECCIONES REGIONALES Y MUNICIPALES 3055,3055,190605,PIURA,SULLANA,MIGUEL CHECA,6098,3138,2960,0,436,1349,760,1814,1482,257,1,2129,3275,129,18,1,545,33,10,6,10,6039
ELECCIONES REGIONALES Y MUNICIPALES 3056,3056,030702,APURIMAC,CHINCHEROS,ONGOY,2697,1374,1323,0,268,789,281,534,605,220,4,774,1376,42,11,0,490,1,0,1,0,2695
ELECCIONES REGIONALES Y MUNICIPALES 3057,3057,051001,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,1891,861,1030,0,123,273,189,492,607,207,1,421,1041,177,42,3,206,6,6,0,4,1875
ELECCIONES REGIONALES Y MUNICIPALES 3058,3058,121103,LA LIBERTAD,GRAN CHIMU,MARMOT,1593,852,741,0,84,284,175,411,493,146,0,849,550,25,6,0,163,1,3,0,2,1587
ELECCIONES REGIONALES Y MUNICIPALES 3059,3059,010310,AMAZONAS,BONGARA,VALERA,877,460,417,0,37,175,107,234,256,68,1,498,309,16,2,0,51,1,1,1,1,873
ELECCIONES REGIONALES Y MUNICIPALES 3060,3060,040506,AREQUIPA,CASTILLA,CHOCO,766,436,330,0,27,80,78,207,281,93,0,280,309,9,10,1,157,1,0,1,2,762
ELECCIONES REGIONALES Y MUNICIPALES 3061,3061,140716,LIMA,YAUYOS,LARAOS,509,252,257,0,21,86,50,126,169,57,1,144,306,34,3,0,21,1,1,0,0,507
ELECCIONES REGIONALES Y MUNICIPALES 3062,3062,051105,AYACUCHO,SUCRE,PAICO,521,269,252,0,34,79,37,126,170,75,0,154,260,13,6,0,88,0,0,0,0,521
ELECCIONES REGIONALES Y MUNICIPALES 3063,3063,200101,PUNO,PUNO,PUNO,103124,51738,51386,0,7541,23432,14681,29675,24408,3387,28,9090,67044,22950,1778,31,2203,193,61,26,44,102800
ELECCIONES REGIONALES Y MUNICIPALES 3064,3064,050803,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,1965,914,1051,0,182,435,246,476,504,122,1,775,885,29,6,0,269,5,1,0,0,1959
ELECCIONES REGIONALES Y MUNICIPALES 3065,3065,090111,HUANUCO,HUANUCO,PILLCO MARCA,20617,9939,10678,0,1645,5261,3061,5375,4525,750,3,3462,13430,2274,163,4,1281,48,19,11,31,20508
ELECCIONES REGIONALES Y MUNICIPALES 3066,3066,210703,SAN MARTIN,BELLAVISTA,SAN PABLO,6474,3500,2974,0,486,1450,856,1888,1571,223,0,3177,2563,57,5,0,672,7,10,4,12,6441
ELECCIONES REGIONALES Y MUNICIPALES 3067,3067,050312,AYACUCHO,HUANTA,PUCACOLPA,1566,773,793,0,190,283,209,406,395,83,0,599,471,4,0,0,492,2,0,4,1,1559
ELECCIONES REGIONALES Y MUNICIPALES 3068,3068,071104,CUSCO,PAUCARTAMBO,CHALLABAMBA,6822,3530,3292,0,778,1719,865,1715,1466,279,0,2302,2534,49,12,0,1925,3,0,6,11,6802
ELECCIONES REGIONALES Y MUNICIPALES 3069,3069,020501,ANCASH,CASMA,CASMA,24579,12429,12150,0,1540,5566,3290,6886,6157,1140,5,5253,16413,1247,178,13,1470,36,28,13,40,24462
ELECCIONES REGIONALES Y MUNICIPALES 3070,3070,010704,AMAZONAS,UTCUBAMBA,EL MILAGRO,4147,2266,1881,0,373,995,560,1149,929,141,0,1689,1931,74,50,2,401,3,2,2,9,4131
ELECCIONES REGIONALES Y MUNICIPALES 3071,3071,220401,TACNA,CANDARAVE,CANDARAVE,2249,1186,1063,0,109,378,256,624,700,182,0,724,1251,76,7,0,191,1,1,0,2,2245
ELECCIONES REGIONALES Y MUNICIPALES 3072,3072,120204,LA LIBERTAD,BOLIVAR,LONGOTEA,1470,759,711,0,105,260,178,428,427,72,0,639,635,53,5,0,138,0,1,1,4,1464
ELECCIONES REGIONALES Y MUNICIPALES 3073,3073,020405,ANCASH,CARHUAZ,ATAQUERO,1556,760,796,0,128,349,217,389,354,119,0,509,615,15,2,0,415,1,0,0,0,1555
ELECCIONES REGIONALES Y MUNICIPALES 3074,3074,020806,ANCASH,HUARI,HUACCHIS,1650,863,787,0,123,342,225,390,447,123,0,493,954,29,3,1,170,2,0,0,1,1647
ELECCIONES REGIONALES Y MUNICIPALES 3075,3075,190408,PIURA,MORROPON,LA MATANZA,11283,5746,5537,0,800,2468,1412,2947,3027,629,0,5739,4058,81,15,7,1383,21,11,20,19,11212
ELECCIONES REGIONALES Y MUNICIPALES 3076,3076,140108,LIMA,LIMA,CHORRILLOS,248246,123015,125231,0,15775,53297,33907,73299,61285,10683,17,25542,184763,28103,5769,283,3769,395,397,62,271,247121
ELECCIONES REGIONALES Y MUNICIPALES 3077,3077,070908,CUSCO,LA CONVENCION,QUELLOUNO,10293,5789,4504,0,768,2185,1527,3069,2388,356,2,3245,5618,274,38,1,1115,5,4,1,3,10280
ELECCIONES REGIONALES Y MUNICIPALES 3078,3078,200108,PUNO,PUNO,MAÑAZO,4164,1980,2184,0,352,885,520,1133,1019,255,0,1055,2523,195,30,0,361,11,2,1,4,4146
ELECCIONES REGIONALES Y MUNICIPALES 3079,3079,110108,JUNIN,HUANCAYO,CHILCA,69640,34376,35264,0,5821,18814,11131,18198,13459,2217,8,10508,49404,5820,876,25,2999,140,35,24,51,69390
ELECCIONES REGIONALES Y MUNICIPALES 3080,3080,020102,ANCASH,HUARAZ,INDEPENDENCIA,51333,25357,25976,0,3614,10626,7131,14929,12340,2693,6,8368,32196,6125,367,25,4246,68,46,4,38,51177
ELECCIONES REGIONALES Y MUNICIPALES 3081,3081,210306,SAN MARTIN,LAMAS,PINTO RECODO,5881,3149,2732,0,511,1433,888,1685,1186,178,0,3294,1822,27,4,0,734,10,3,6,6,5856
ELECCIONES REGIONALES Y MUNICIPALES 3082,3082,210102,SAN MARTIN,MOYOBAMBA,CALZADA,3513,1840,1673,0,287,806,484,956,835,145,0,1511,1686,106,10,1,199,7,5,5,4,3492
ELECCIONES REGIONALES Y MUNICIPALES 3083,3083,080708,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,742,364,378,0,32,153,105,188,204,60,1,185,397,64,16,1,78,1,2,3,3,733
ELECCIONES REGIONALES Y MUNICIPALES 3084,3084,010707,AMAZONAS,UTCUBAMBA,YAMON,2673,1478,1195,0,240,647,355,740,586,105,0,1062,1245,57,6,0,303,2,0,5,4,2662
ELECCIONES REGIONALES Y MUNICIPALES 3085,3085,120106,LA LIBERTAD,TRUJILLO,SIMBAL,3791,1978,1813,0,260,783,506,989,1013,240,0,1446,1852,124,35,1,333,2,8,0,4,3777
ELECCIONES REGIONALES Y MUNICIPALES 3086,3086,021206,ANCASH,RECUAY,PARARIN,1237,624,613,0,57,188,125,308,431,128,0,472,626,40,3,0,96,2,1,0,0,1234
ELECCIONES REGIONALES Y MUNICIPALES 3087,3087,080120,HUANCAVELICA,HUANCAVELICA,HUANDO,5311,2473,2838,0,601,1262,631,1202,1342,273,2,1567,2685,78,19,0,960,2,1,0,0,5308
ELECCIONES REGIONALES Y MUNICIPALES 3088,3088,060811,CAJAMARCA,JAEN,LAS PIRIAS,4852,2581,2271,0,307,1222,800,1329,1007,187,0,2253,1934,58,16,0,591,21,5,9,29,4788
ELECCIONES REGIONALES Y MUNICIPALES 3089,3089,190301,PIURA,HUANCABAMBA,HUANCABAMBA,22035,10858,11177,0,1989,4917,2797,5552,5496,1284,2,9182,8655,627,77,7,3485,17,11,12,51,21944
ELECCIONES REGIONALES Y MUNICIPALES 3090,3090,100108,ICA,ICA,SAN JUAN BAUTISTA,5777,2853,2924,0,271,1040,676,1742,1706,342,0,956,4070,559,49,2,141,10,9,1,12,5745
ELECCIONES REGIONALES Y MUNICIPALES 3091,3091,100114,ICA,ICA,OCUCAJE,3953,1976,1977,0,175,806,566,1122,1032,252,1,719,2804,260,32,0,137,4,2,0,9,3938
ELECCIONES REGIONALES Y MUNICIPALES 3092,3092,061206,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,10227,5190,5037,0,1059,2635,1477,2798,1980,278,0,5154,2105,20,7,0,2941,12,4,12,5,10194
ELECCIONES REGIONALES Y MUNICIPALES 3093,3093,210906,SAN MARTIN,PICOTA,SAN CRISTOBAL,1162,599,563,0,74,282,162,348,266,30,0,529,558,20,3,0,52,0,0,0,0,1162
ELECCIONES REGIONALES Y MUNICIPALES 3094,3094,080520,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,2306,1103,1203,0,218,475,233,560,667,153,0,696,1118,49,13,0,430,1,0,2,0,2303
ELECCIONES REGIONALES Y MUNICIPALES 3095,3095,040608,AREQUIPA,CONDESUYOS,RIO GRANDE,1914,1016,898,0,118,324,239,551,570,112,0,515,1215,60,13,0,111,0,2,0,0,1912
ELECCIONES REGIONALES Y MUNICIPALES 3096,3096,080202,HUANCAVELICA,ACOBAMBA,ANTA,4317,1903,2414,0,533,1080,512,1045,975,172,0,1580,1589,15,5,1,1127,1,1,2,0,4313
