ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"38,148","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,ACCION REGIONAL,MOVIMIENTO REGIONAL,"19,152","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"9,221","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,PARTIDO POPULAR CRISTIANO - PPC - UNIDAD NACIONAL,PARTIDO POLÍTICO,"5,699","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,VOTOS EN BLANCO,,"69,870","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,210000,SAN MARTIN,,,VOTOS NULOS,,"40,660","456,355","386,045"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,ACCION POPULAR,PARTIDO POLÍTICO,"50,636","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,BANDERAS TACNEÑISTAS,MOVIMIENTO REGIONAL,"32,664","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,FRENTE REGIONAL UNIDOS POR TACNA,MOVIMIENTO REGIONAL,"14,123","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,RECUPEREMOS TACNA,MOVIMIENTO REGIONAL,"12,528","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,POR EL AVANCE DEL SUR,MOVIMIENTO REGIONAL,"12,021","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"8,443","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,FUERZA NACIONAL,PARTIDO POLÍTICO,"6,446","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"5,668","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,TAKANA NACIONALISTA,MOVIMIENTO REGIONAL,"3,899","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,CONTIGO TACNA,MOVIMIENTO REGIONAL,"2,892","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,MANOS A LA OBRA POR TACNA,MOVIMIENTO REGIONAL,"2,663","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"2,420","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,MOVIMIENTO POLITICO REGIONAL EL AGUA,MOVIMIENTO REGIONAL,"1,884","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,MOVIMIENTO REGIONAL PROYECTO TACNA,MOVIMIENTO REGIONAL,"1,265","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,"1,173","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,DESPERTAR NACIONAL,PARTIDO POLÍTICO,639,"213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,VOTOS EN BLANCO,,"20,404","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,220000,TACNA,,,VOTOS NULOS,,"11,614","213,298","191,382"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,MOVIMIENTO INDEPENDIENTE REGIONAL FAENA,MOVIMIENTO REGIONAL,"17,674","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,LUCHEMOS POR TUMBES,MOVIMIENTO REGIONAL,"15,326","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"14,782","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"13,407","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,RECONSTRUCCION CON OBRAS MAS OBRAS PARA UN TUMBES BELLO,MOVIMIENTO REGIONAL,"12,494","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,ACCION POPULAR,PARTIDO POLÍTICO,"5,708","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,FUERZA TUMBESINA 2010,MOVIMIENTO REGIONAL,"4,524","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,308","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,HACIA UN TUMBES DIFERENTE,MOVIMIENTO REGIONAL,"2,737","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,TUMBES RENACE,MOVIMIENTO REGIONAL,"2,033","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,TODOS POR TUMBES,MOVIMIENTO REGIONAL,"1,363","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,PERU POSIBLE,PARTIDO POLÍTICO,"1,327","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,739,"135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,VOTOS EN BLANCO,,"13,578","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,230000,TUMBES,,,VOTOS NULOS,,"9,205","135,663","118,205"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,MOVIMIENTO INDEPENDIENTE CHIMPUM CALLAO,MOVIMIENTO REGIONAL,"229,768","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,MAR CALLAO,ALIANZA ELECTORAL,"142,685","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,MI CALLAO,MOVIMIENTO REGIONAL,"34,487","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"17,132","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,PERU POSIBLE,PARTIDO POLÍTICO,"11,912","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"11,566","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,NUEVO CALLAO,MOVIMIENTO REGIONAL,"11,469","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,CONTIGO CALLAO,MOVIMIENTO REGIONAL,"2,789","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,VOTOS EN BLANCO,,"49,622","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,240000,CALLAO,,,VOTOS NULOS,,"46,394","640,954","557,824"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,INTEGRANDO UCAYALI,MOVIMIENTO REGIONAL,"59,907","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,TODOS SOMOS UCAYALI,MOVIMIENTO REGIONAL,"58,323","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,UCAYALI REGION CON FUTURO,MOVIMIENTO REGIONAL,"24,109","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,COMPROMISO UCAYALINO,ALIANZA ELECTORAL,"17,158","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,FUERZA 2011,PARTIDO POLÍTICO,"6,242","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,MOVIMIENTO DE INTEGRACION INDIGENA Y CAMPESINO,MOVIMIENTO REGIONAL,"3,212","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"2,513","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,VOTOS EN BLANCO,,"20,444","262,582","212,073"
ELECCIONES REGIONALES Y MUNICIPALES 2010,REGIONAL,2010,250000,UCAYALI,,,VOTOS NULOS,,"20,165","262,582","212,073"
