ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,977","13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,FRENTE POPULAR LLAPANCHIK,MOVIMIENTO REGIONAL,"1,412","13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,734,"13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,MOVIMIENTO INDEPENDIENTE REGIONAL APURIMAC UNIDO,MOVIMIENTO REGIONAL,241,"13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,MOVIMIENTO MACROREGIONAL TODAS LAS SANGRES - APURIMAC,MOVIMIENTO REGIONAL,154,"13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,VOTOS EN BLANCO,,"1,138","13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030600,APURIMAC,GRAU,,VOTOS NULOS,,762,"13,795","11,852"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,MOVIMIENTO POPULAR KALLPA,MOVIMIENTO REGIONAL,"4,140","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,FRENTE POPULAR LLAPANCHIK,MOVIMIENTO REGIONAL,"3,985","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,PODER POPULAR ANDINO,MOVIMIENTO REGIONAL,"2,805","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,MOVIMIENTO DE INTEGRACION KECHWA APURIMAC,MOVIMIENTO REGIONAL,"2,590","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,481","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,MOVIMIENTO MACROREGIONAL TODAS LAS SANGRES - APURIMAC,MOVIMIENTO REGIONAL,909,"27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,"MOVIMIENTO ETNOCACERISTA REGIONAL AMA SUA, AMA LLULLA, AMA QUELLA",MOVIMIENTO REGIONAL,453,"27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,VOTOS EN BLANCO,,"4,254","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,030700,APURIMAC,CHINCHEROS,,VOTOS NULOS,,"2,095","27,877","22,712"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,AREQUIPA RENACE,MOVIMIENTO REGIONAL,"204,773","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,FUERZA AREQUIPEÑA,MOVIMIENTO REGIONAL,"112,612","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,JUNTOS POR EL SUR,MOVIMIENTO REGIONAL,"33,010","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,ALIANZA POR AREQUIPA,ALIANZA ELECTORAL,"29,697","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,AREQUIPA 2010,MOVIMIENTO REGIONAL,"18,052","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,AREQUIPA PRIMERO,MOVIMIENTO REGIONAL,"17,631","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,DECIDE,MOVIMIENTO REGIONAL,"15,470","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"12,495","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"8,749","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"7,319","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"6,765","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,FRENTE DE MOVILIZACION SOCIAL,MOVIMIENTO REGIONAL,"5,885","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,MOVIMIENTO ETNOCACERISTA AREQUIPA,MOVIMIENTO REGIONAL,"5,277","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,UNION POR EL PERU,PARTIDO POLÍTICO,"4,891","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,ACCION POPULAR,PARTIDO POLÍTICO,"4,441","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,PERU POSIBLE,PARTIDO POLÍTICO,"4,037","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,"3,680","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,MOVIMIENTO INDEPENDIENTE LEON DEL SUR,MOVIMIENTO REGIONAL,"3,268","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"2,929","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"2,589","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,"1,867","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,PARTIDO HUMANISTA PERUANO,PARTIDO POLÍTICO,701,"692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,VOTOS EN BLANCO,,"64,112","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040100,AREQUIPA,AREQUIPA,,VOTOS NULOS,,"44,893","692,783","615,143"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,AREQUIPA AVANCEMOS,MOVIMIENTO REGIONAL,"10,811","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,DECIDE,MOVIMIENTO REGIONAL,"7,739","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,AREQUIPA RENACE,MOVIMIENTO REGIONAL,"6,591","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,ALIANZA POR AREQUIPA,ALIANZA ELECTORAL,"4,807","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,"1,895","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,356","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,MOVIMIENTO ETNOCACERISTA AREQUIPA,MOVIMIENTO REGIONAL,"1,110","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,994,"48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,FRENTE DE MOVILIZACION SOCIAL,MOVIMIENTO REGIONAL,453,"48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,VOTOS EN BLANCO,,"4,109","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040200,AREQUIPA,CAYLLOMA,,VOTOS NULOS,,"3,026","48,295","42,891"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,FUERZA AREQUIPEÑA,MOVIMIENTO REGIONAL,"10,273","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,FRENTE CIVICO POR CAMANA,ORGANIZACIÓN LOCAL (PROVINCIAL),"9,811","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,ALIANZA POR AREQUIPA,ALIANZA ELECTORAL,"5,528","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,PERU POSIBLE,PARTIDO POLÍTICO,"1,173","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"1,035","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,DECIDE,MOVIMIENTO REGIONAL,938,"37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,AREQUIPA PRIMERO,MOVIMIENTO REGIONAL,584,"37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,AREQUIPA AVANCEMOS,MOVIMIENTO REGIONAL,339,"37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,VOTOS EN BLANCO,,"1,840","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040300,AREQUIPA,CAMANA,,VOTOS NULOS,,"1,410","37,723","32,931"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,FUERZA AREQUIPEÑA,MOVIMIENTO REGIONAL,"4,487","19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,FUERZA 2011,PARTIDO POLÍTICO,"3,388","19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,ALIANZA POR AREQUIPA,ALIANZA ELECTORAL,"2,477","19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,697","19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,JUNTOS POR EL SUR,MOVIMIENTO REGIONAL,967,"19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,PARTIDO POPULAR CRISTIANO - PPC,PARTIDO POLÍTICO,548,"19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,VOTOS EN BLANCO,,"1,997","19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040400,AREQUIPA,CARAVELI,,VOTOS NULOS,,653,"19,098","16,214"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040500,AREQUIPA,CASTILLA,,AREQUIPA RENACE,MOVIMIENTO REGIONAL,"6,025","23,283","20,417"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040500,AREQUIPA,CASTILLA,,LISTA INDEPENDIENTE CASTILLA AVANZA,ORGANIZACIÓN LOCAL (PROVINCIAL),"3,820","23,283","20,417"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040500,AREQUIPA,CASTILLA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,381","23,283","20,417"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040500,AREQUIPA,CASTILLA,,FUERZA AREQUIPEÑA,MOVIMIENTO REGIONAL,"3,372","23,283","20,417"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040500,AREQUIPA,CASTILLA,,VOTOS EN BLANCO,,"2,979","23,283","20,417"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040500,AREQUIPA,CASTILLA,,VOTOS NULOS,,840,"23,283","20,417"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,CONDESUYOS PROGRESA,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,100","9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,FUERZA AREQUIPEÑA,MOVIMIENTO REGIONAL,"2,043","9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,AREQUIPA AVANCEMOS,MOVIMIENTO REGIONAL,894,"9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,AREQUIPA RENACE,MOVIMIENTO REGIONAL,429,"9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,361,"9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,MOVIMIENTO ETNOCACERISTA AREQUIPA,MOVIMIENTO REGIONAL,141,"9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,110,"9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,VOTOS EN BLANCO,,"1,890","9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040600,AREQUIPA,CONDESUYOS,,VOTOS NULOS,,481,"9,997","8,449"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,ACCION POPULAR,PARTIDO POLÍTICO,"10,778","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"5,746","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"5,303","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,FONAVISTAS DEL PERU,PARTIDO POLÍTICO,"3,796","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,ALIANZA POR AREQUIPA,ALIANZA ELECTORAL,"2,519","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,MOVIMIENTO ETNOCACERISTA AREQUIPA,MOVIMIENTO REGIONAL,737,"38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,VOTOS EN BLANCO,,"3,354","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040700,AREQUIPA,ISLAY,,VOTOS NULOS,,"1,737","38,494","33,970"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,ACCION POPULAR,PARTIDO POLÍTICO,"1,395","9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,342","9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,FUERZA AREQUIPEÑA,MOVIMIENTO REGIONAL,"1,260","9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,ALIANZA POR AREQUIPA,ALIANZA ELECTORAL,"1,011","9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,DECIDE,MOVIMIENTO REGIONAL,177,"9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,VOTOS EN BLANCO,,"1,647","9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,040800,AREQUIPA,LA UNION,,VOTOS NULOS,,686,"9,503","7,518"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,MOVIMIENTO INDEPENDIENTE REGIONAL TODOS CON AYACUCHO,MOVIMIENTO REGIONAL,"27,163","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,UNIDOS POR EL DESARROLLO DE AYACUCHO,MOVIMIENTO REGIONAL,"21,851","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"16,706","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,FRENTE REGIONAL TUNA,ALIANZA ELECTORAL,"16,460","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,QATUN TARPUY,MOVIMIENTO REGIONAL,"8,615","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,MOVIMIENTO INDEPENDIENTE INNOVACION REGIONAL,MOVIMIENTO REGIONAL,"8,491","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,PERU POSIBLE,PARTIDO POLÍTICO,"3,277","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,143","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,MUSUQ ÑAN,MOVIMIENTO REGIONAL,"3,033","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,VOTOS EN BLANCO,,"11,386","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050100,AYACUCHO,HUAMANGA,,VOTOS NULOS,,"11,606","153,396","131,731"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,MOVIMIENTO INDEPENDIENTE REGIONAL TODOS CON AYACUCHO,MOVIMIENTO REGIONAL,"2,683","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,MUSUQ ÑAN,MOVIMIENTO REGIONAL,"2,587","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"2,571","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,933","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,QATUN TARPUY,MOVIMIENTO REGIONAL,"1,585","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,JUNTOS SI SE PUEDE,MOVIMIENTO REGIONAL,"1,070","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,MOVIMIENTO INDEPENDIENTE INNOVACION REGIONAL,MOVIMIENTO REGIONAL,"1,041","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,84,"21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,VOTOS EN BLANCO,,"2,344","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050200,AYACUCHO,CANGALLO,,VOTOS NULOS,,"1,576","21,081","17,474"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050300,AYACUCHO,HUANTA,,MUSUQ ÑAN,MOVIMIENTO REGIONAL,"9,008","51,482","42,251"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050300,AYACUCHO,HUANTA,,MOVIMIENTO INDEPENDIENTE REGIONAL TODOS CON AYACUCHO,MOVIMIENTO REGIONAL,"8,294","51,482","42,251"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050300,AYACUCHO,HUANTA,,QATUN TARPUY,MOVIMIENTO REGIONAL,"5,167","51,482","42,251"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050300,AYACUCHO,HUANTA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"4,428","51,482","42,251"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050300,AYACUCHO,HUANTA,,JUNTOS SI SE PUEDE,MOVIMIENTO REGIONAL,"4,270","51,482","42,251"
ELECCIONES REGIONALES Y MUNICIPALES 2010,MUNICIPAL PROVINCIAL,2010,050300,AYACUCHO,HUANTA,,FRENTE REGIONAL TUNA,ALIANZA ELECTORAL,"1,983","51,482","42,251"
