REGION,PROVINCE,DISTRICT,CAPITAL,POVERTY_INDICATOR,POPULATION,NUMBER_OF_PROVINCES,NUMBER_OF_DISTRICTS,NUMBER_OF_VOTERS,PROVINCE_ALDERMEN,PROVINCE_COUNCILMEN,DISTRICT_ALDERMEN,DISTRICT_COUNCILMEN
Departamento,Provincia,Distrito,Capital,Indicador de pobreza,Población,N° Provincias,N° Distritos,Electores,Alcaldes provinciales,Regidores provinciales,Alcaldes distritales,Regidores distritales
CAJAMARCA,CHOTA,,CHOTA,,"164,421",1,18,"118,905",1,11,18,90
CAJAMARCA,CHOTA,CHOTA,CHOTA,NO POBRE,"48,860",0,1,"38,259",0,0,0,0
CAJAMARCA,CHOTA,ANGUIA,ANGUIA,POBRE EXTREMO,"4,284",0,1,"2,688",0,0,1,5
CAJAMARCA,CHOTA,COCHABAMBA,COCHABAMBA,POBRE NO EXTREMO,"6,368",0,1,"4,629",0,0,1,5
CAJAMARCA,CHOTA,CONCHAN,CONCHAN,POBRE NO EXTREMO,"7,060",0,1,"4,454",0,0,1,5
CAJAMARCA,CHOTA,CHADIN,CHADIN,POBRE EXTREMO,"4,090",0,1,"3,062",0,0,1,5
CAJAMARCA,CHOTA,CHIGUIRIP,CHIGUIRIP,POBRE NO EXTREMO,"4,647",0,1,"3,503",0,0,1,5
CAJAMARCA,CHOTA,CHIMBAN,CHIMBAN,POBRE EXTREMO,"3,683",0,1,"1,933",0,0,1,5
CAJAMARCA,CHOTA,HUAMBOS,HUAMBOS,POBRE NO EXTREMO,"9,460",0,1,"6,540",0,0,1,5
CAJAMARCA,CHOTA,LAJAS,LAJAS,NO POBRE,"12,455",0,1,"10,944",0,0,1,5
CAJAMARCA,CHOTA,LLAMA,LLAMA,NO POBRE,"8,007",0,1,"4,586",0,0,1,5
CAJAMARCA,CHOTA,MIRACOSTA,MIRACOSTA,POBRE EXTREMO,"3,918",0,1,"2,752",0,0,1,5
CAJAMARCA,CHOTA,PACCHA,PACCHA,POBRE EXTREMO,"5,324",0,1,"3,864",0,0,1,5
CAJAMARCA,CHOTA,PION,PION,POBRE EXTREMO,"1,558",0,1,"1,202",0,0,1,5
CAJAMARCA,CHOTA,QUEROCOTO,QUEROCOTO,POBRE EXTREMO,"8,877",0,1,"6,241",0,0,1,5
CAJAMARCA,CHOTA,TACABAMBA,TACABAMBA,POBRE NO EXTREMO,"20,113",0,1,"12,263",0,0,1,5
CAJAMARCA,CHOTA,TOCMOCHE,TOCMOCHE,NO POBRE,989,0,1,887,0,0,1,5
CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,LICUPIS,POBRE EXTREMO,959,0,1,"1,026",0,0,1,5
CAJAMARCA,CHOTA,CHOROPAMPA,CHOROPAMPA,POBRE EXTREMO,"2,504",0,1,"2,228",0,0,1,5
CAJAMARCA,CHOTA,CHALAMARCA,CHALAMARCA,POBRE NO EXTREMO,"11,265",0,1,"7,844",0,0,1,5
CAJAMARCA,HUALGAYOC,,BAMBAMARCA,,"103,441",1,2,"70,651",1,11,2,10
CAJAMARCA,HUALGAYOC,BAMBAMARCA,BAMBAMARCA,POBRE NO EXTREMO,"82,919",0,1,"55,752",0,0,0,0
CAJAMARCA,HUALGAYOC,CHUGUR,CHUGUR,NO POBRE,"3,590",0,1,"2,677",0,0,1,5
CAJAMARCA,HUALGAYOC,HUALGAYOC,HUALGAYOC,POBRE EXTREMO,"16,932",0,1,"12,222",0,0,1,5
CAJAMARCA,JAEN,,JAEN,,"200,067",1,11,"152,612",1,11,11,55
CAJAMARCA,JAEN,JAEN,JAEN,NO POBRE,"101,953",0,1,"75,034",0,0,0,0
CAJAMARCA,JAEN,BELLAVISTA,BELLAVISTA,NO POBRE,"15,254",0,1,"11,955",0,0,1,5
CAJAMARCA,JAEN,COLASAY,COLASAY,POBRE NO EXTREMO,"10,372",0,1,"9,137",0,0,1,5
CAJAMARCA,JAEN,CHONTALI,CHONTALI,POBRE EXTREMO,"10,204",0,1,"7,931",0,0,1,5
CAJAMARCA,JAEN,POMAHUACA,POMAHUACA,POBRE NO EXTREMO,"10,206",0,1,"6,649",0,0,1,5
CAJAMARCA,JAEN,PUCARA,PUCARA,NO POBRE,"7,700",0,1,"6,544",0,0,1,5
CAJAMARCA,JAEN,SALLIQUE,SALLIQUE,POBRE EXTREMO,"8,736",0,1,"5,314",0,0,1,5
CAJAMARCA,JAEN,SAN FELIPE,SAN FELIPE,POBRE EXTREMO,"6,267",0,1,"3,721",0,0,1,5
CAJAMARCA,JAEN,SAN JOSE DEL ALTO,SAN JOSE DEL ALTO,POBRE NO EXTREMO,"7,197",0,1,"5,783",0,0,1,5
CAJAMARCA,JAEN,SANTA ROSA,SANTA ROSA,POBRE NO EXTREMO,"11,295",0,1,"8,704",0,0,1,5
CAJAMARCA,JAEN,LAS PIRIAS,LAS PIRIAS,NO POBRE,"3,983",0,1,"4,852",0,0,1,5
CAJAMARCA,JAEN,HUABAL,HUABAL,POBRE NO EXTREMO,"6,900",0,1,"6,988",0,0,1,5
CAJAMARCA,SANTA CRUZ,,SANTA CRUZ DE SUCCHABAMBA,,"45,165",1,10,"32,437",1,7,10,50
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,SANTA CRUZ DE SCCHUBAMBA,NO POBRE,"12,471",0,1,"6,594",0,0,0,0
CAJAMARCA,SANTA CRUZ,CATACHE,CATACHE,NO POBRE,"10,037",0,1,"6,714",0,0,1,5
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,CHANCAYBAÑOS,POBRE NO EXTREMO,"3,887",0,1,"3,353",0,0,1,5
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,LA ESPERANZA,NO POBRE,"2,538",0,1,"2,392",0,0,1,5
CAJAMARCA,SANTA CRUZ,NINABAMBA,NINABAMBA,NO POBRE,"2,739",0,1,"2,391",0,0,1,5
CAJAMARCA,SANTA CRUZ,PULAN,PULAN,POBRE NO EXTREMO,"4,405",0,1,"3,592",0,0,1,5
CAJAMARCA,SANTA CRUZ,SEXI,SEXI,POBRE EXTREMO,570,0,1,474,0,0,1,5
CAJAMARCA,SANTA CRUZ,UTICYACU,UTICYACU,POBRE NO EXTREMO,"1,599",0,1,"1,106",0,0,1,5
CAJAMARCA,SANTA CRUZ,YAUYUCAN,YAUYUCAN,POBRE EXTREMO,"3,606",0,1,"2,603",0,0,1,5
CAJAMARCA,SANTA CRUZ,ANDABAMBA,ANDABAMBA,POBRE NO EXTREMO,"1,478",0,1,"1,467",0,0,1,5
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,SAUCEPAMPA,POBRE NO EXTREMO,"1,835",0,1,"1,751",0,0,1,5
CAJAMARCA,SAN MIGUEL,,SAN MIGUEL DE PALLAQUES,,"55,348",1,12,"39,776",1,9,12,60
CAJAMARCA,SAN MIGUEL,SAN MIGUEL,SAN MIGUEL DE PALLANQUES,NO POBRE,"15,862",0,1,"9,400",0,0,0,0
CAJAMARCA,SAN MIGUEL,CALQUIS,CALQUIS,POBRE NO EXTREMO,"4,412",0,1,"3,484",0,0,1,5
CAJAMARCA,SAN MIGUEL,LA FLORIDA,LA FLORIDA,NO POBRE,"2,133",0,1,"2,436",0,0,1,5
CAJAMARCA,SAN MIGUEL,LLAPA,LLAPA,NO POBRE,"6,090",0,1,"3,886",0,0,1,5
CAJAMARCA,SAN MIGUEL,NANCHOC,NANCHOC,NO POBRE,"1,550",0,1,"1,154",0,0,1,5
CAJAMARCA,SAN MIGUEL,NIEPOS,NIEPOS,POBRE EXTREMO,"3,970",0,1,"2,759",0,0,1,5
CAJAMARCA,SAN MIGUEL,SAN GREGORIO,SAN GREGORIO,NO POBRE,"2,245",0,1,"1,863",0,0,1,5
CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,SAN SILVESTRE DE COCHAN,NO POBRE,"4,428",0,1,"3,396",0,0,1,5
CAJAMARCA,SAN MIGUEL,EL PRADO,EL PRADO,NO POBRE,"1,257",0,1,"2,845",0,0,1,5
CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,AGUA BLANCA,POBRE NO EXTREMO,"3,560",0,1,"2,510",0,0,1,5
CAJAMARCA,SAN MIGUEL,TONGOD,TONGOD,POBRE EXTREMO,"4,904",0,1,"2,348",0,0,1,5
CAJAMARCA,SAN MIGUEL,CATILLUC,CATILLUC,POBRE EXTREMO,"3,490",0,1,"2,557",0,0,1,5
CAJAMARCA,SAN MIGUEL,BOLIVAR,BOLIVAR,NO POBRE,"1,447",0,1,"1,138",0,0,1,5
CAJAMARCA,SAN IGNACIO,,SAN IGNACIO,,"149,869",1,6,"98,793",1,11,6,30
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,SAN IGNACIO,NO POBRE,"37,928",0,1,"25,913",0,0,0,0
CAJAMARCA,SAN IGNACIO,CHIRINOS,CHIRINOS,POBRE EXTREMO,"14,341",0,1,"10,600",0,0,1,5
CAJAMARCA,SAN IGNACIO,HUARANGO,HUARANGO,NO POBRE,"20,527",0,1,"15,076",0,0,1,5
CAJAMARCA,SAN IGNACIO,NAMBALLE,NAMBALLE,POBRE NO EXTREMO,"11,731",0,1,"6,513",0,0,1,5
CAJAMARCA,SAN IGNACIO,LA COIPA,LA COIPA,NO POBRE,"21,070",0,1,"14,853",0,0,1,5
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,SAN JOSE DE LOURDES,NO POBRE,"22,205",0,1,"12,720",0,0,1,5
CAJAMARCA,SAN IGNACIO,TABACONAS,TABACONAS,POBRE EXTREMO,"22,067",0,1,"13,118",0,0,1,5
CAJAMARCA,SAN MARCOS,,SAN MARCOS,,"54,682",1,6,"38,398",1,9,6,30
CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,SAN MARCOS,NO POBRE,"21,569",0,1,"14,056",0,0,0,0
CAJAMARCA,SAN MARCOS,ICHOCAN,ICHOCAN,NO POBRE,"1,593",0,1,"1,740",0,0,1,5
CAJAMARCA,SAN MARCOS,GREGORIO PITA,PAUCAMARCA,POBRE EXTREMO,"6,633",0,1,"4,847",0,0,1,5
CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,SHIRAC,POBRE EXTREMO,"3,941",0,1,"2,999",0,0,1,5
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,LA GRAMA,NO POBRE,"2,282",0,1,"2,025",0,0,1,5
CAJAMARCA,SAN MARCOS,JOSE SABOGAL,VENECIA,POBRE EXTREMO,"15,335",0,1,"10,227",0,0,1,5
CAJAMARCA,SAN MARCOS,CHANCAY,CHANCAY,POBRE EXTREMO,"3,329",0,1,"2,504",0,0,1,5
CAJAMARCA,SAN PABLO,,SAN PABLO,,"23,187",1,3,"18,495",1,5,3,15
CAJAMARCA,SAN PABLO,SAN PABLO,SAN PABLO,POBRE EXTREMO,"13,549",0,1,"10,424",0,0,0,0
CAJAMARCA,SAN PABLO,SAN BERNARDINO,SAN BERNARDINO,POBRE NO EXTREMO,"4,818",0,1,"3,551",0,0,1,5
CAJAMARCA,SAN PABLO,SAN LUIS,SAN LUIS GRANDE,POBRE NO EXTREMO,"1,244",0,1,"1,246",0,0,1,5
CAJAMARCA,SAN PABLO,TUMBADEN,TUMBADEN,POBRE EXTREMO,"3,576",0,1,"3,274",0,0,1,5
CUSCO,,,CUSCO,,"1,338,898",13,99,"981,494",13,119,99,513
CUSCO,CUSCO,,CUSCO,,"463,013",1,7,"334,729",1,13,7,51
CUSCO,CUSCO,CUSCO,CUSCO,NO POBRE,"122,237",0,1,"94,839",0,0,0,0
CUSCO,CUSCO,CCORCA,CCORCA,POBRE EXTREMO,"2,570",0,1,"2,240",0,0,1,5
CUSCO,CUSCO,POROY,POROY,NO POBRE,"8,058",0,1,"4,795",0,0,1,5
CUSCO,CUSCO,SAN JERONIMO,SAN JERONIMO,NO POBRE,"48,400",0,1,"30,730",0,0,1,7
CUSCO,CUSCO,SAN SEBASTIAN,SAN SEBASTIAN,NO POBRE,"118,868",0,1,"64,362",0,0,1,11
CUSCO,CUSCO,SANTIAGO,SANTIAGO,NO POBRE,"91,902",0,1,"75,281",0,0,1,9
CUSCO,CUSCO,SAYLLA,SAYLLA,NO POBRE,"5,653",0,1,"3,441",0,0,1,5
CUSCO,CUSCO,WANCHAQ,WANCHAQ,NO POBRE,"65,325",0,1,"59,041",0,0,1,9
CUSCO,ACOMAYO,,ACOMAYO,,"27,452",1,6,"18,747",1,7,6,30
CUSCO,ACOMAYO,ACOMAYO,ACOMAYO,POBRE EXTREMO,"5,618",0,1,"3,542",0,0,0,0
CUSCO,ACOMAYO,ACOPIA,ACOPIA,POBRE EXTREMO,"2,298",0,1,"2,043",0,0,1,5
CUSCO,ACOMAYO,ACOS,ACOS,POBRE EXTREMO,"2,244",0,1,"1,915",0,0,1,5
CUSCO,ACOMAYO,POMACANCHI,POMACANCHI,POBRE EXTREMO,"9,055",0,1,"5,579",0,0,1,5
CUSCO,ACOMAYO,RONDOCAN,RONDOCAN,POBRE EXTREMO,"2,216",0,1,"2,232",0,0,1,5
CUSCO,ACOMAYO,SANGARARA,SANGARARA,POBRE EXTREMO,"3,701",0,1,"2,567",0,0,1,5
CUSCO,ACOMAYO,MOSOC LLACTA,MOSOC LLACTA,POBRE EXTREMO,"2,320",0,1,869,0,0,1,5
CUSCO,ANTA,,ANTA,,"56,705",1,8,"46,926",1,9,8,40
CUSCO,ANTA,ANTA,ANTA,POBRE NO EXTREMO,"16,762",0,1,"15,200",0,0,0,0
CUSCO,ANTA,CHINCHAYPUJIO,CHINCHAYPUJIO,POBRE EXTREMO,"4,463",0,1,"4,200",0,0,1,5
CUSCO,ANTA,HUAROCONDO,HUAROCONDO,POBRE NO EXTREMO,"5,884",0,1,"4,712",0,0,1,5
CUSCO,ANTA,LIMATAMBO,LIMATAMBO,NO POBRE,"9,741",0,1,"6,348",0,0,1,5
CUSCO,ANTA,MOLLEPATA,MOLLEPATA,NO POBRE,"2,691",0,1,"2,604",0,0,1,5
CUSCO,ANTA,PUCYURA,PUCYURA,NO POBRE,"4,200",0,1,"2,873",0,0,1,5
CUSCO,ANTA,ZURITE,ZURITE,POBRE NO EXTREMO,"3,720",0,1,"3,187",0,0,1,5
CUSCO,ANTA,CACHIMAYO,CACHIMAYO,NO POBRE,"2,250",0,1,"2,006",0,0,1,5
CUSCO,ANTA,ANCAHUASI,ANCAHUASI,POBRE EXTREMO,"6,994",0,1,"5,796",0,0,1,5
CUSCO,CALCA,,CALCA,,"75,078",1,7,"52,229",1,9,7,35
CUSCO,CALCA,CALCA,CALCA,NO POBRE,"23,873",0,1,"16,664",0,0,0,0
CUSCO,CALCA,COYA,COYA,POBRE EXTREMO,"4,005",0,1,"2,897",0,0,1,5
CUSCO,CALCA,LAMAY,LAMAY,POBRE EXTREMO,"5,801",0,1,"4,430",0,0,1,5
CUSCO,CALCA,LARES,LARES,POBRE EXTREMO,"7,178",0,1,"5,433",0,0,1,5
CUSCO,CALCA,PISAC,PISAC,NO POBRE,"10,251",0,1,"7,666",0,0,1,5
CUSCO,CALCA,SAN SALVADOR,SAN SALVADOR,POBRE EXTREMO,"5,655",0,1,"4,200",0,0,1,5
CUSCO,CALCA,TARAY,TARAY,NO POBRE,"4,716",0,1,"3,470",0,0,1,5
CUSCO,CALCA,YANATILE,QUEBRADA HONDA,NO POBRE,"13,599",0,1,"7,469",0,0,1,5
CUSCO,CANAS,,YANAOCA,,"39,886",1,7,"29,303",1,7,7,35
CUSCO,CANAS,YANAOCA,YANAOCA,POBRE EXTREMO,"10,198",0,1,"7,323",0,0,0,0
CUSCO,CANAS,CHECCA,CHECCA,POBRE EXTREMO,"6,270",0,1,"4,552",0,0,1,5
CUSCO,CANAS,KUNTURKANKI,EL DESCANSO,POBRE EXTREMO,"5,756",0,1,"4,350",0,0,1,5
CUSCO,CANAS,LANGUI,LANGUI,POBRE EXTREMO,"2,596",0,1,"2,274",0,0,1,5
CUSCO,CANAS,LAYO,LAYO,POBRE EXTREMO,"6,453",0,1,"4,489",0,0,1,5
CUSCO,CANAS,PAMPAMARCA,PAMPAMARCA,POBRE EXTREMO,"2,095",0,1,"1,449",0,0,1,5
CUSCO,CANAS,QUEHUE,QUEHUE,POBRE EXTREMO,"3,535",0,1,"2,392",0,0,1,5
CUSCO,CANAS,TUPAC AMARU,TUNGASUCA,POBRE EXTREMO,"2,983",0,1,"2,474",0,0,1,5
CUSCO,CANCHIS,,SICUANI,,"102,888",1,7,"78,379",1,11,7,35
CUSCO,CANCHIS,SICUANI,SICUANI,NO POBRE,"60,921",0,1,"44,673",0,0,0,0
CUSCO,CANCHIS,COMBAPATA,COMBAPATA,POBRE EXTREMO,"5,407",0,1,"3,961",0,0,1,5
CUSCO,CANCHIS,CHECACUPE,CHECACUPE,POBRE EXTREMO,"4,935",0,1,"3,961",0,0,1,5
CUSCO,CANCHIS,MARANGANI,MARANGANI,POBRE NO EXTREMO,"11,216",0,1,"8,597",0,0,1,5
CUSCO,CANCHIS,PITUMARCA,PITUMARCA,POBRE EXTREMO,"7,610",0,1,"5,683",0,0,1,5
CUSCO,CANCHIS,SAN PABLO,SAN PABLO,POBRE NO EXTREMO,"4,459",0,1,"4,267",0,0,1,5
CUSCO,CANCHIS,SAN PEDRO,SAN PEDRO,POBRE NO EXTREMO,"2,736",0,1,"2,630",0,0,1,5
CUSCO,CANCHIS,TINTA,TINTA,POBRE NO EXTREMO,"5,604",0,1,"4,607",0,0,1,5
CUSCO,CHUMBIVILCAS,,SANTO TOMAS,,"83,333",1,7,"54,427",1,9,7,35
CUSCO,CHUMBIVILCAS,SANTO TOMAS,SANTO TOMAS,POBRE EXTREMO,"26,980",0,1,"15,560",0,0,0,0
CUSCO,CHUMBIVILCAS,CAPACMARCA,CAPACMARCA,POBRE EXTREMO,"4,595",0,1,"3,702",0,0,1,5
CUSCO,CHUMBIVILCAS,COLQUEMARCA,COLQUEMARCA,POBRE EXTREMO,"8,583",0,1,"7,199",0,0,1,5
CUSCO,CHUMBIVILCAS,CHAMACA,CHAMACA,POBRE EXTREMO,"8,953",0,1,"5,246",0,0,1,5
CUSCO,CHUMBIVILCAS,LIVITACA,LIVITACA,POBRE EXTREMO,"13,504",0,1,"8,481",0,0,1,5
CUSCO,CHUMBIVILCAS,LLUSCO,LLUSCO,POBRE EXTREMO,"7,168",0,1,"4,856",0,0,1,5
CUSCO,CHUMBIVILCAS,QUIÑOTA,QUIÑOTA,POBRE EXTREMO,"4,996",0,1,"3,117",0,0,1,5
CUSCO,CHUMBIVILCAS,VELILLE,VELILLE,POBRE EXTREMO,"8,554",0,1,"6,266",0,0,1,5
CUSCO,ESPINAR,,ESPINAR (YAURI),,"70,100",1,7,"44,018",1,9,7,35
CUSCO,ESPINAR,ESPINAR,YAURI,NO POBRE,"34,048",0,1,"19,462",0,0,0,0
CUSCO,ESPINAR,CONDOROMA,CONDOROMA,NO POBRE,"1,434",0,1,808,0,0,1,5
CUSCO,ESPINAR,COPORAQUE,COPORAQUE,POBRE EXTREMO,"17,939",0,1,"10,430",0,0,1,5
CUSCO,ESPINAR,OCORURO,OCORURO,NO POBRE,"1,567",0,1,"1,199",0,0,1,5
CUSCO,ESPINAR,PALLPATA,HECTOR TEJADA,POBRE EXTREMO,"5,573",0,1,"4,467",0,0,1,5
CUSCO,ESPINAR,PICHIGUA,PICHIGUA,POBRE NO EXTREMO,"3,612",0,1,"3,288",0,0,1,5
CUSCO,ESPINAR,SUYCKUTAMBO,SUYCKUTAMBO,POBRE EXTREMO,"2,765",0,1,"2,227",0,0,1,5
CUSCO,ESPINAR,ALTO PICHIGUA,ACCOCUNGA,NO POBRE,"3,162",0,1,"2,137",0,0,1,5
CUSCO,LA CONVENCION,,QUILLABAMBA,,"181,340",1,13,"147,982",1,11,13,67
CUSCO,LA CONVENCION,SANTA ANA,QUILLABAMBA,NO POBRE,"35,289",0,1,"29,562",0,0,0,0
CUSCO,LA CONVENCION,ECHARATE,ECHARATE,NO POBRE,"37,068",0,1,"35,861",0,0,1,7
CUSCO,LA CONVENCION,HUAYOPATA,IPAL,NO POBRE,"4,425",0,1,"4,868",0,0,1,5
CUSCO,LA CONVENCION,MARANURA,MARANURA,NO POBRE,"5,848",0,1,"6,212",0,0,1,5
CUSCO,LA CONVENCION,OCOBAMBA,OCOBAMBA,POBRE EXTREMO,"6,838",0,1,"4,500",0,0,1,5
CUSCO,LA CONVENCION,SANTA TERESA,SANTA TERESA,POBRE NO EXTREMO,"6,337",0,1,"6,338",0,0,1,5
CUSCO,LA CONVENCION,VILCABAMBA,LUCMA,POBRE EXTREMO,"13,833",0,1,"10,274",0,0,1,5
CUSCO,LA CONVENCION,QUELLOUNO,QUELLOUNO,NO POBRE,"18,290",0,1,"10,293",0,0,1,5
CUSCO,LA CONVENCION,KIMBIRI,KIMBIRI,POBRE EXTREMO,"14,849",0,1,"12,662",0,0,1,5
CUSCO,LA CONVENCION,PICHARI,PICHARI,POBRE EXTREMO,"20,487",0,1,"16,645",0,0,1,5
CUSCO,LA CONVENCION,INKAWASI,AMAYBAMBA,NO POBRE,"5,096",0,1,"3,297",0,0,1,5
CUSCO,LA CONVENCION,VILLA VIRGEN,VILLA VIRGEN,NO POBRE,"2,408",0,1,"1,155",0,0,1,5
CUSCO,LA CONVENCION,VILLA KINTIARINA,VILLA KINTIARINA,,"2,145",0,1,"1,222",0,0,1,5
CUSCO,LA CONVENCION,MEGANTONI,CAMISEA,,"8,427",0,1,"5,093",0,0,1,5
CUSCO,PARURO,,PARURO,,"30,907",1,8,"24,009",1,7,8,40
CUSCO,PARURO,PARURO,PARURO,POBRE EXTREMO,"3,405",0,1,"2,616",0,0,0,0
CUSCO,PARURO,ACCHA,ACCHA,POBRE EXTREMO,"3,835",0,1,"2,786",0,0,1,5
CUSCO,PARURO,CCAPI,CCAPI,POBRE EXTREMO,"3,753",0,1,"3,054",0,0,1,5
CUSCO,PARURO,COLCHA,COLCHA,POBRE EXTREMO,"1,205",0,1,"1,112",0,0,1,5
CUSCO,PARURO,HUANOQUITE,HUANOQUITE,POBRE EXTREMO,"5,680",0,1,"4,297",0,0,1,5
CUSCO,PARURO,OMACHA,OMACHA,POBRE EXTREMO,"7,152",0,1,"4,486",0,0,1,5
CUSCO,PARURO,YAURISQUE,YAURISQUE,POBRE EXTREMO,"2,526",0,1,"2,386",0,0,1,5
CUSCO,PARURO,PACCARITAMBO,PACCARITAMBO,POBRE EXTREMO,"2,091",0,1,"2,165",0,0,1,5
CUSCO,PARURO,PILLPINTO,PILLPINTO,POBRE EXTREMO,"1,260",0,1,"1,107",0,0,1,5
CUSCO,PAUCARTAMBO,,PAUCARTAMBO,,"51,863",1,5,"33,198",1,9,5,25
CUSCO,PAUCARTAMBO,PAUCARTAMBO,PAUCARTAMBO,POBRE EXTREMO,"13,524",0,1,"9,327",0,0,0,0
CUSCO,PAUCARTAMBO,CAICAY,CAICAY,POBRE EXTREMO,"2,776",0,1,"2,237",0,0,1,5
CUSCO,PAUCARTAMBO,COLQUEPATA,COLQUEPATA,POBRE EXTREMO,"10,735",0,1,"6,528",0,0,1,5
CUSCO,PAUCARTAMBO,CHALLABAMBA,CHALLABAMBA,POBRE EXTREMO,"11,362",0,1,"6,822",0,0,1,5
CUSCO,PAUCARTAMBO,KOSÑIPATA,PILCOPATA,POBRE EXTREMO,"5,688",0,1,"3,468",0,0,1,5
CUSCO,PAUCARTAMBO,HUANCARANI,HUANCARANI,POBRE EXTREMO,"7,778",0,1,"4,816",0,0,1,5
CUSCO,QUISPICANCHI,,URCOS,,"90,501",1,11,"66,362",1,9,11,55
CUSCO,QUISPICANCHI,URCOS,URCOS,POBRE EXTREMO,"9,408",0,1,"9,807",0,0,0,0
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,ANDAHUAYLILLAS,POBRE EXTREMO,"5,558",0,1,"4,482",0,0,1,5
CUSCO,QUISPICANCHI,CAMANTI,QUINCEMIL,NO POBRE,"2,078",0,1,"1,924",0,0,1,5
CUSCO,QUISPICANCHI,CCARHUAYO,CCARHUAYO,POBRE EXTREMO,"3,169",0,1,"2,362",0,0,1,5
CUSCO,QUISPICANCHI,CCATCA,CCATCA,POBRE EXTREMO,"18,070",0,1,"8,932",0,0,1,5
CUSCO,QUISPICANCHI,CUSIPATA,CUSIPATA,POBRE EXTREMO,"4,769",0,1,"3,599",0,0,1,5
CUSCO,QUISPICANCHI,HUARO,HUARO,POBRE EXTREMO,"4,482",0,1,"3,214",0,0,1,5
CUSCO,QUISPICANCHI,LUCRE,LUCRE,POBRE NO EXTREMO,"4,043",0,1,"3,403",0,0,1,5
CUSCO,QUISPICANCHI,MARCAPATA,MARCAPATA,POBRE EXTREMO,"4,506",0,1,"3,642",0,0,1,5
CUSCO,QUISPICANCHI,OCONGATE,OCONGATE,POBRE EXTREMO,"15,900",0,1,"11,262",0,0,1,5
CUSCO,QUISPICANCHI,OROPESA,OROPESA,NO POBRE,"7,439",0,1,"6,004",0,0,1,5
CUSCO,QUISPICANCHI,QUIQUIJANA,QUIQUIJANA,POBRE EXTREMO,"11,079",0,1,"7,731",0,0,1,5
CUSCO,URUBAMBA,,URUBAMBA,,"65,832",1,6,"51,185",1,9,6,30
CUSCO,URUBAMBA,URUBAMBA,URUBAMBA,NO POBRE,"21,515",0,1,"17,008",0,0,0,0
CUSCO,URUBAMBA,CHINCHERO,CHINCHERO,POBRE NO EXTREMO,"9,879",0,1,"8,908",0,0,1,5
CUSCO,URUBAMBA,HUAYLLABAMBA,HUAYLLABAMBA,NO POBRE,"5,339",0,1,"4,016",0,0,1,5
CUSCO,URUBAMBA,MACHUPICCHU,MACHUPICCHU,NO POBRE,"8,472",0,1,"5,524",0,0,1,5
CUSCO,URUBAMBA,MARAS,MARAS,POBRE NO EXTREMO,"5,900",0,1,"5,481",0,0,1,5
CUSCO,URUBAMBA,OLLANTAYTAMBO,OLLANTAYTAMBO,NO POBRE,"11,320",0,1,"7,965",0,0,1,5
CUSCO,URUBAMBA,YUCAY,YUCAY,NO POBRE,"3,407",0,1,"2,283",0,0,1,5
HUANCAVELICA,,,HUANCAVELICA,,"505,498",7,93,"292,708",7,57,93,471
HUANCAVELICA,HUANCAVELICA,,HUANCAVELICA,,"162,798",1,18,"92,702",1,11,18,94
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,NO POBRE,"41,319",0,1,"29,735",0,0,0,0
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,ACOBAMBILLA,POBRE EXTREMO,"4,748",0,1,"2,003",0,0,1,5
HUANCAVELICA,HUANCAVELICA,ACORIA,ACORIA,POBRE EXTREMO,"37,679",0,1,"16,884",0,0,1,7
HUANCAVELICA,HUANCAVELICA,CONAYCA,CONAYCA,POBRE EXTREMO,"1,197",0,1,829,0,0,1,5
HUANCAVELICA,HUANCAVELICA,CUENCA,CUENCA,POBRE EXTREMO,"1,908",0,1,"1,535",0,0,1,5
HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,HUACHOCOLPA,POBRE EXTREMO,"2,859",0,1,"1,703",0,0,1,5
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,HUAYLLAHUARA,POBRE EXTREMO,704,0,1,656,0,0,1,5
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,IZCUCHACA,POBRE EXTREMO,853,0,1,926,0,0,1,5
HUANCAVELICA,HUANCAVELICA,LARIA,LARIA,POBRE EXTREMO,"1,444",0,1,818,0,0,1,5
HUANCAVELICA,HUANCAVELICA,MANTA,MANTA,POBRE EXTREMO,"1,871",0,1,755,0,0,1,5
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,MEJORADA,POBRE EXTREMO,"1,068",0,1,939,0,0,1,5
