ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED,
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,234,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,FUERZA POPULAR,PARTIDO POLÍTICO,217,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,214,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,CUENTA CONMIGO,MOVIMIENTO REGIONAL,168,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,130,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,101,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,ACCION POPULAR,PARTIDO POLÍTICO,66,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,MOVIMIENTO REGIONAL,55,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,UNION POR EL PERU,PARTIDO POLÍTICO,45,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,25,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,VOTOS EN BLANCO,,200,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090804,HUANUCO,PUERTO INCA,TOURNAVISTA,VOTOS NULOS,,234,"3,165","2,483",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,533,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,487,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,FUERZA POPULAR,PARTIDO POLÍTICO,194,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,UNION POR EL PERU,PARTIDO POLÍTICO,185,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,176,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,143,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,91,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,68,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,MOVIMIENTO REGIONAL,53,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,VOTOS EN BLANCO,,245,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090805,HUANUCO,PUERTO INCA,YUYAPICHIS,VOTOS NULOS,,165,"3,134","2,340",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,700,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,486,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,455,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,416,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,317,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,280,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,ACCION POPULAR,PARTIDO POLÍTICO,219,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,CUENTA CONMIGO,MOVIMIENTO REGIONAL,48,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,UNION POR EL PERU,PARTIDO POLÍTICO,26,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,VOTOS EN BLANCO,,299,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090902,HUANUCO,HUACAYBAMBA,PINRA,VOTOS NULOS,,354,"4,541","3,600",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,475,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,305,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,ACCION POPULAR,PARTIDO POLÍTICO,226,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,189,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,161,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,112,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,44,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,VOTOS EN BLANCO,,109,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090903,HUANUCO,HUACAYBAMBA,CANCHABAMBA,VOTOS NULOS,,64,"2,009","1,685",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,281,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,202,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,125,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,120,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,120,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,66,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,ACCION POPULAR,PARTIDO POLÍTICO,15,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,CUENTA CONMIGO,MOVIMIENTO REGIONAL,3,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,VOTOS EN BLANCO,,41,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,090904,HUANUCO,HUACAYBAMBA,COCHABAMBA,VOTOS NULOS,,63,"1,238","1,036",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,606,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,386,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,359,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,FUERZA POPULAR,PARTIDO POLÍTICO,240,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,161,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,ACCION POPULAR,PARTIDO POLÍTICO,115,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,46,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,VOTOS EN BLANCO,,99,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091002,HUANUCO,LAURICOCHA,BAÑOS,VOTOS NULOS,,107,"2,728","2,119",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,325,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,265,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,263,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,224,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,216,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,UNION POR EL PERU,PARTIDO POLÍTICO,134,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,107,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,ACCION POPULAR,PARTIDO POLÍTICO,102,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,VOTOS EN BLANCO,,67,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091003,HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,VOTOS NULOS,,82,"2,155","1,785",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,135,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,131,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,107,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,ACCION POPULAR,PARTIDO POLÍTICO,82,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,70,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,33,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,UNION POR EL PERU,PARTIDO POLÍTICO,21,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,VOTOS EN BLANCO,,19,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091004,HUANUCO,LAURICOCHA,QUEROPALCA,VOTOS NULOS,,17,874,615,
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,"1,235","3,356","2,768",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,"1,086","3,356","2,768",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,162,"3,356","2,768",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,ACCION POPULAR,PARTIDO POLÍTICO,3,"3,356","2,768",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,VOTOS EN BLANCO,,120,"3,356","2,768",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091005,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,VOTOS NULOS,,162,"3,356","2,768",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,668,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,599,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,580,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,200,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,148,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,UNION POR EL PERU,PARTIDO POLÍTICO,99,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,ACCION POPULAR,PARTIDO POLÍTICO,80,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,FUERZA POPULAR,PARTIDO POLÍTICO,76,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,CUENTA CONMIGO,MOVIMIENTO REGIONAL,72,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,62,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,MOVIMIENTO INDEPENDIENTE REGIONAL LUCHEMOS POR HUANUCO,MOVIMIENTO REGIONAL,21,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,VOTOS EN BLANCO,,146,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091006,HUANUCO,LAURICOCHA,RONDOS,VOTOS NULOS,,217,"3,727","2,968",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,341,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,296,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,AUTENTICO REGIONAL,MOVIMIENTO REGIONAL,245,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,UNION POR EL PERU,PARTIDO POLÍTICO,121,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,110,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,FUERZA POPULAR,PARTIDO POLÍTICO,91,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,ACCION POPULAR,PARTIDO POLÍTICO,22,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,MOVIMIENTO POLITICO HECHOS Y NO PALABRAS,MOVIMIENTO REGIONAL,11,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,MOVIMIENTO POLITICO FRENTE AMPLIO REGIONAL PAISANOCUNA,MOVIMIENTO REGIONAL,5,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,VOTOS EN BLANCO,,31,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091007,HUANUCO,LAURICOCHA,JIVIA,VOTOS NULOS,,75,"1,608","1,348",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091102,HUANUCO,YAROWILCA,APARICIO POMARES,MOVIMIENTO INTEGRACION DESCENTRALISTA,MOVIMIENTO REGIONAL,956,"5,221","4,174",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091102,HUANUCO,YAROWILCA,APARICIO POMARES,AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO,MOVIMIENTO REGIONAL,750,"5,221","4,174",
ELECCIONES REGIONALES Y MUNICIPALES 2014,MUNICIPAL DISTRITAL,2014,091102,HUANUCO,YAROWILCA,APARICIO POMARES,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,735,"5,221","4,174",
