ELECTION_PROCESS,ELECTION_TYPE,YEAR,ZIP_CODE,REGION,PROVINCE,DISTRICT,POLITICAL_ORGANIZATION,POLITICAL_ORGANIZATION_TYPE,VOTES_OBTAINED,TOTAL_VOTES,VOTES_NOT_OBTAINED
Proceso electoral,Tipo de elección,Año,Ubigeo,Departamento,Provincia,Distrito,Organización politica,Tipo de Organización politica,Votos obtenidos,Total Electores,Votos emitidos
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020600,ANCASH,CORONGO,,VOTOS EN BLANCO,,413,"4,134","3,638"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020600,ANCASH,CORONGO,,VOTOS NULOS,,248,"4,134","3,638"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"7,603","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,576","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,762","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,MOVIMIENTO REGIONAL,"2,324","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,599","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,ACCION POPULAR,PARTIDO POLÍTICO,"1,398","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,338","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,616,"29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,VOTOS EN BLANCO,,"2,324","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020700,ANCASH,HUAYLAS,,VOTOS NULOS,,"2,402","29,763","25,942"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,575","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"3,189","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"2,941","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"2,418","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,178","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,388","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"1,370","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,MOVIMIENTO NUEVA IZQUIERDA,PARTIDO POLÍTICO,"1,040","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",MOVIMIENTO REGIONAL,452,"32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,ACCION POPULAR,PARTIDO POLÍTICO,189,"32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,VOTOS EN BLANCO,,"2,779","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020800,ANCASH,HUARI,,VOTOS NULOS,,"6,065","32,082","27,584"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,774","10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"2,454","10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,775,"10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,643,"10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,AVANZA PAIS - PARTIDO DE INTEGRACION SOCIAL,PARTIDO POLÍTICO,336,"10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,VOTOS EN BLANCO,,"1,687","10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,020900,ANCASH,MARISCAL LUZURIAGA,,VOTOS NULOS,,"1,005","10,863","9,674"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"2,235","12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"1,806","12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"1,741","12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,437","12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,UNION POR EL PERU,PARTIDO POLÍTICO,675,"12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,VOTOS EN BLANCO,,"1,543","12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021000,ANCASH,PALLASCA,,VOTOS NULOS,,"1,068","12,580","10,505"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"2,670","13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"1,796","13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,774","13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,SIEMPRE UNIDOS,PARTIDO POLÍTICO,"1,115","13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,FRENTE INDEPENDIENTE DE DESARROLLO POMABAMBA,ORGANIZACIÓN LOCAL (PROVINCIAL),"1,100","13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,736,"13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,380,"13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,ACCION POPULAR,PARTIDO POLÍTICO,110,"13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,VOTOS EN BLANCO,,728,"13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021100,ANCASH,POMABAMBA,,VOTOS NULOS,,"1,001","13,355","11,410"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"2,169","12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,PROGRESO RECUAY,ORGANIZACIÓN LOCAL (PROVINCIAL),"1,487","12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,192","12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,MOVIMIENTO ACCION NACIONALISTA PERUANO,MOVIMIENTO REGIONAL,"1,138","12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,ACCION POPULAR,PARTIDO POLÍTICO,993,"12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,989,"12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,722,"12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,MOVIMIENTO REGIONAL,548,"12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,MOVIMIENTO REGIONAL,118,"12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,VOTOS EN BLANCO,,"1,174","12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021200,ANCASH,RECUAY,,VOTOS NULOS,,687,"12,978","11,217"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"78,343","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"55,348","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,MOVIMIENTO REGIONAL INDEPENDIENTE CUENTA CONMIGO,MOVIMIENTO REGIONAL,"29,151","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"22,917","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"3,254","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,UNION POR EL PERU,PARTIDO POLÍTICO,"3,012","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"2,396","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,ACCION POPULAR,PARTIDO POLÍTICO,"2,004","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",MOVIMIENTO REGIONAL,"1,993","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,656,"263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,VOTOS EN BLANCO,,"14,235","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021300,ANCASH,SANTA,,VOTOS NULOS,,"17,446","263,845","230,755"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021400,ANCASH,SIHUAS,,FRENTE AMPLIO DEMOCRATICO SIHUASINO,ORGANIZACIÓN LOCAL (PROVINCIAL),"4,376","14,674","12,503"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021400,ANCASH,SIHUAS,,MOVILIZACION INDEPENDIENTE CAMPESINA ATUSPARIA,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,975","14,674","12,503"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021400,ANCASH,SIHUAS,,MIRO,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,843","14,674","12,503"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021400,ANCASH,SIHUAS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,587,"14,674","12,503"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021400,ANCASH,SIHUAS,,VOTOS EN BLANCO,,"1,006","14,674","12,503"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021400,ANCASH,SIHUAS,,VOTOS NULOS,,716,"14,674","12,503"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,FRENTE POR UN NUEVO YUNGAY,ORGANIZACIÓN LOCAL (PROVINCIAL),"4,641","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,PARTIDO RENACIMIENTO ANDINO,PARTIDO POLÍTICO,"3,193","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,MOVIMIENTO REGIONAL,"2,897","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,ALIANZA PARA EL PROGRESO,PARTIDO POLÍTICO,"2,542","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,YUNGAY QUERIDO,ORGANIZACIÓN LOCAL (PROVINCIAL),"2,342","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,669","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,UNION POR EL PERU,PARTIDO POLÍTICO,"1,073","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,926,"29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,511,"29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,COORDINADORA NACIONAL DE INDEPENDIENTES,PARTIDO POLÍTICO,180,"29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,VOTOS EN BLANCO,,"3,381","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021500,ANCASH,YUNGAY,,VOTOS NULOS,,"2,533","29,292","25,888"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"1,221","7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,142","7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,115","7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,664,"7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,UNION POR EL PERU,PARTIDO POLÍTICO,417,"7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,ACCION POPULAR,PARTIDO POLÍTICO,288,"7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,144,"7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,VOTOS EN BLANCO,,"1,170","7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021600,ANCASH,ANTONIO RAIMONDI,,VOTOS NULOS,,563,"7,949","6,724"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"2,813","10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,UNION POR EL PERU,PARTIDO POLÍTICO,"2,625","10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,RESTAURACION NACIONAL,PARTIDO POLÍTICO,"1,219","10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,380,"10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,145,"10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,VOTOS EN BLANCO,,674,"10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021700,ANCASH,CARLOS FERMIN FITZCARRALD,,VOTOS NULOS,,"1,197","10,274","9,053"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,PARTIDO DEMOCRATICO SOMOS PERU,PARTIDO POLÍTICO,"1,648","5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,ACCION POPULAR,PARTIDO POLÍTICO,877,"5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,824,"5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,403,"5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,AGRUPACION INDEPENDIENTE SI CUMPLE,PARTIDO POLÍTICO,142,"5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,VOTOS EN BLANCO,,241,"5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021800,ANCASH,ASUNCION,,VOTOS NULOS,,359,"5,203","4,494"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,"5,028","17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,"3,241","17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,"MOVIMIENTO INDEPENDIENTE NUEVA ESPERANZA REGIONAL ANCASHINA ""NUEVA ERA""",MOVIMIENTO REGIONAL,"1,683","17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,MOVIMIENTO INDEPENDIENTE NUEVO DESTINO,MOVIMIENTO REGIONAL,"1,396","17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,"1,254","17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,"1,201","17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,VOTOS EN BLANCO,,446,"17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,021900,ANCASH,HUARMEY,,VOTOS NULOS,,721,"17,126","14,970"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,022000,ANCASH,OCROS,,PARTIDO APRISTA PERUANO,PARTIDO POLÍTICO,998,"5,008","4,152"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,022000,ANCASH,OCROS,,MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO,MOVIMIENTO REGIONAL,739,"5,008","4,152"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,022000,ANCASH,OCROS,,ALIANZA REGIONAL ANCASH,ALIANZA ELECTORAL,626,"5,008","4,152"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,022000,ANCASH,OCROS,,PARTIDO NACIONALISTA PERUANO,PARTIDO POLÍTICO,306,"5,008","4,152"
ELECCIONES REGIONALES Y MUNICIPALES 2006,MUNICIPAL PROVINCIAL,2006,022000,ANCASH,OCROS,,VOTOS EN BLANCO,,752,"5,008","4,152"
